,Y
7741,2420.0
8554,5200.0
22182,5300.0
28400,5400.0
36733,3400.0
27149,3500.0
35293,2200.0
12366,3100.0
23665,990.0
8772,3600.0
34725,1890.0
13518,8300.0
20742,2190.0
22114,4200.0
36662,4000.0
14305,4500.0
36734,4700.0
24021,5300.0
38497,5800.0
10000,3800.0
35895,6200.0
33927,2400.0
3052,6200.0
37643,4000.0
18370,3290.0
21345,18000.0
38827,3000.0
32214,5400.0
37106,5500.0
11390,2500.0
38589,3000.0
40448,2630.0
5647,6300.0
34079,6000.0
24784,3600.0
7881,7500.0
21926,9000.0
39296,4500.0
40565,730.0
37524,4300.0
36747,3500.0
32315,6400.0
30215,28000.0
27580,4100.0
16928,3000.0
21491,4500.0
29961,1360.0
34013,1790.0
30411,3200.0
1845,4400.0
673,14000.0
25932,1790.0
10655,4400.0
23979,2000.0
21014,4300.0
20755,3300.0
24976,3400.0
2146,1600.0
25921,3900.0
10972,4550.0
5463,12000.0
31495,4300.0
26397,15500.0
15957,4590.0
10817,1500.0
5736,5900.0
35541,5000.0
9518,1800.0
33587,4600.0
40027,1760.0
33167,2600.0
30485,6000.0
30250,2030.0
11726,5800.0
27241,3800.0
25471,4400.0
36467,3700.0
6785,3200.0
31726,2600.0
17874,3500.0
11960,4100.0
7383,4200.0
15912,8500.0
3378,2100.0
23769,10300.0
10050,4990.0
40299,1430.0
32112,2500.0
15072,4000.0
11782,4800.0
21162,6000.0
31890,1500.0
914,3600.0
3657,4300.0
21662,4000.0
27098,4200.0
24585,5000.0
18641,8600.0
22662,4400.0
4858,2300.0
30938,3800.0
33475,4200.0
26395,3500.0
36168,8300.0
34916,1990.0
40852,1490.0
13356,1350.0
25848,16000.0
29015,2900.0
20238,2750.0
28736,3500.0
14269,2600.0
31454,7700.0
13571,5000.0
4218,22000.0
16949,2750.0
36874,2800.0
16447,1050.0
22797,2800.0
9205,4700.0
29367,5500.0
9996,3500.0
4798,3600.0
39470,2160.0
1065,3000.0
39309,4400.0
17176,5000.0
31055,5000.0
29832,3400.0
11749,3400.0
17902,16000.0
6272,5100.0
13009,3600.0
10437,1290.0
34265,5500.0
26897,2500.0
26297,3300.0
28924,6000.0
23982,2300.0
2858,7000.0
25447,3300.0
8632,3300.0
33755,1790.0
20592,3800.0
27782,1100.0
34226,13000.0
9772,2060.0
28902,5190.0
32357,9300.0
32478,3200.0
14209,3700.0
13532,5000.0
14703,4400.0
3129,26500.0
33826,4800.0
7585,1800.0
24917,2000.0
28710,2800.0
24755,6000.0
22380,3500.0
26749,3000.0
5630,6500.0
1408,4000.0
13694,4590.0
19419,4200.0
26799,6300.0
38890,2390.0
9077,2190.0
10950,6100.0
19773,2000.0
27948,3200.0
41028,2590.0
25702,4200.0
23827,4113.0
4464,3800.0
33761,2600.0
17986,2190.0
7597,4800.0
4935,8200.0
39947,1890.0
13572,4800.0
20565,4300.0
28932,6800.0
29483,2630.0
35113,2330.0
8322,8800.0
13999,3000.0
14802,1830.0
30921,7500.0
15864,5800.0
4860,3500.0
41277,2760.0
34788,4350.0
14574,3790.0
24762,6000.0
29244,3600.0
28946,14500.0
13086,3300.0
31397,4790.0
1255,2190.0
16782,4300.0
38090,4000.0
22645,4500.0
23163,1990.0
7808,2500.0
16455,6700.0
29468,5000.0
31259,4100.0
39166,3000.0
7853,2200.0
9206,6500.0
19255,3500.0
10234,60000.0
5902,5500.0
40729,2790.0
21340,6000.0
12892,4200.0
14373,10500.0
33487,3400.0
38119,6000.0
25609,18000.0
28027,4700.0
4172,3000.0
4597,4800.0
6262,6000.0
21877,4800.0
20112,5500.0
15509,3000.0
19182,3000.0
34970,2970.0
21316,6400.0
39316,1860.0
35800,3500.0
16813,3500.0
29677,2060.0
29563,3500.0
28070,10000.0
16051,5000.0
21709,4600.0
36696,14000.0
25405,990.0
12361,4000.0
20109,2390.0
29410,5000.0
26438,4500.0
5240,3800.0
17883,5200.0
30334,1200.0
17033,7300.0
32156,6500.0
1721,1300.0
11488,5800.0
40250,3800.0
39692,2700.0
19628,4400.0
37104,5800.0
27771,2100.0
16031,1400.0
5828,6500.0
21321,3900.0
10464,4800.0
14972,2990.0
17358,3600.0
27695,2200.0
23703,5500.0
41036,1360.0
35524,5200.0
40845,2490.0
33545,2800.0
29126,4000.0
31617,3800.0
11854,2400.0
9868,2830.0
34755,5600.0
16929,7000.0
836,2900.0
25224,12000.0
21081,9500.0
3950,9000.0
5581,38000.0
20495,25500.0
6915,1500.0
18877,4200.0
13216,2500.0
34022,4600.0
5565,4500.0
27942,860.0
10594,1760.0
10742,3200.0
2621,6500.0
19770,5100.0
5706,4200.0
10486,5100.0
22898,2000.0
39187,2600.0
32222,2330.0
17045,3600.0
10646,6500.0
27170,3000.0
39231,2560.0
30646,7000.0
15820,3500.0
18455,4500.0
16012,5200.0
34667,3700.0
6155,12000.0
19271,1830.0
15216,5370.0
8575,2690.0
18413,5600.0
4029,2300.0
28634,3300.0
2219,5900.0
25128,3680.0
29139,6000.0
5586,2500.0
9243,1625.0
41401,4300.0
27725,5500.0
37261,13000.0
21020,13000.0
10745,2490.0
34844,6500.0
22521,6200.0
22387,4200.0
22957,5300.0
2150,2400.0
8666,2400.0
20180,3000.0
20976,3700.0
30382,3200.0
39335,4450.0
39215,2900.0
5024,6100.0
2767,3100.0
16157,4500.0
29865,1200.0
40328,1330.0
26926,3600.0
10187,5000.0
11614,2600.0
32777,5500.0
6115,5300.0
14596,3000.0
15105,2230.0
15953,1860.0
31437,3800.0
36507,5100.0
18882,4500.0
27403,2700.0
40937,1590.0
25453,5000.0
15364,4500.0
41202,1330.0
36007,30000.0
25061,3500.0
19356,2000.0
6868,3800.0
18216,9167.0
8620,3500.0
33193,3000.0
31337,2800.0
26063,1700.0
21453,4900.0
24547,4500.0
29941,3500.0
25860,14000.0
1044,4000.0
41115,1960.0
26519,7000.0
25818,7000.0
20012,4000.0
27757,6000.0
39634,3300.0
5470,3417.0
840,9500.0
28926,8500.0
17395,4100.0
14265,4500.0
19988,3200.0
36297,4600.0
3778,6000.0
3562,6000.0
5222,4700.0
5864,5600.0
20714,3300.0
27750,6000.0
21286,3600.0
38582,24000.0
23772,22000.0
4251,3400.0
861,5500.0
36969,2345.0
38345,8500.0
10631,3800.0
7941,2100.0
2996,12000.0
13733,6000.0
28282,5300.0
12829,6300.0
14194,3200.0
28976,6000.0
15730,8300.0
691,1600.0
35430,3600.0
23069,30000.0
26184,7900.0
18064,1830.0
41255,1260.0
35356,5060.0
12642,6000.0
17420,17000.0
6577,4800.0
8178,2030.0
23744,3900.0
25104,2900.0
6668,3400.0
22900,3900.0
11444,4130.0
16338,3800.0
36395,7200.0
19364,1230.0
20909,5000.0
29708,2850.0
5619,5000.0
3251,9500.0
27307,3700.0
17762,3600.0
21558,2400.0
19757,3100.0
1101,2300.0
24847,2500.0
18113,7500.0
1988,2800.0
5961,3000.0
25052,5500.0
1061,13000.0
15746,6490.0
13854,3700.0
11940,12300.0
2531,4900.0
3,1600.0
10118,6000.0
36859,4800.0
263,2700.0
221,3600.0
14488,3600.0
3369,8500.0
3025,5200.0
25515,7800.0
9873,9800.0
15551,4600.0
14550,7800.0
6090,2000.0
33856,10000.0
2333,4500.0
2944,6000.0
28411,4800.0
20691,2600.0
22654,4200.0
386,2800.0
17281,9000.0
31171,3900.0
40280,1600.0
30203,10000.0
8104,5400.0
15438,3900.0
24763,2400.0
4912,5400.0
25127,3000.0
38118,5400.0
14051,4000.0
23423,2400.0
24108,4000.0
6588,3600.0
40460,2560.0
2028,3500.0
32218,3200.0
3061,2000.0
8426,4190.0
23411,3700.0
23088,17000.0
22363,3600.0
38896,2600.0
28256,3700.0
15095,4000.0
13711,3230.0
26417,4500.0
37725,3300.0
23187,6500.0
1632,4200.0
31953,2430.0
34062,5400.0
18265,3500.0
22119,5000.0
2820,5300.0
12681,2200.0
15526,2500.0
8189,7000.0
40977,2290.0
27219,3500.0
4985,3300.0
12715,1790.0
39406,8600.0
12225,3900.0
15870,1850.0
23709,4500.0
22636,3650.0
39901,1300.0
85,2000.0
30347,1500.0
30637,3000.0
16212,5200.0
11487,3330.0
13124,3270.0
26426,2700.0
39629,1560.0
31828,4100.0
26146,2400.0
3709,3600.0
15234,4800.0
29053,3500.0
15146,4000.0
37288,5100.0
28769,10000.0
31785,6270.0
9473,1550.0
20127,4200.0
4783,2600.0
12189,5800.0
24056,3300.0
40954,730.0
1375,4300.0
31860,16000.0
11996,1590.0
29494,2590.0
33788,7000.0
36891,2490.0
3342,2800.0
40211,3190.0
19731,2350.0
10156,2800.0
39599,2390.0
1248,5500.0
41018,1330.0
26090,4600.0
12531,3290.0
32472,4000.0
21463,6700.0
32120,3500.0
2787,5000.0
28090,8200.0
25762,1630.0
36996,8000.0
38703,3500.0
31409,4500.0
25123,3800.0
32669,4600.0
27864,4000.0
25509,3700.0
36808,1760.0
5253,3700.0
30523,12000.0
10723,1350.0
8386,4500.0
35448,6200.0
15052,4200.0
41246,1730.0
33079,3500.0
8819,1600.0
31289,7800.0
8950,2500.0
6769,3600.0
2088,88000.0
21218,1500.0
15427,1930.0
31136,4500.0
29501,16000.0
16931,2300.0
12635,4000.0
3935,3800.0
5223,3100.0
19936,3700.0
30091,3600.0
3032,3850.0
3364,7500.0
28260,6200.0
31318,3800.0
14700,3200.0
37031,4500.0
40582,3450.0
26196,5800.0
12919,6000.0
36922,8800.0
3109,7500.0
15512,2800.0
30974,10000.0
26819,6300.0
15100,3100.0
4210,1000.0
29676,13000.0
21844,9000.0
4440,3500.0
29629,7500.0
21954,370000.0
21251,4700.0
37034,5000.0
33883,18500.0
33129,5800.0
32143,4500.0
2108,2600.0
7064,6000.0
19950,7300.0
39048,5900.0
2847,4800.0
13814,3600.0
28030,4000.0
19753,3000.0
35310,2100.0
15649,3000.0
16313,10000.0
23147,3300.0
10127,2200.0
17689,7200.0
19673,2500.0
40834,2700.0
23739,4100.0
19942,1760.0
34963,6200.0
8450,3600.0
25727,4000.0
35822,4500.0
27501,4500.0
32767,1590.0
3037,5200.0
10051,3000.0
6820,6200.0
38614,8000.0
35946,1790.0
1956,3300.0
40629,2590.0
41192,1790.0
19801,2500.0
2138,5500.0
34511,3100.0
4279,7300.0
10452,4000.0
18848,2800.0
37333,4200.0
37054,10000.0
4080,3500.0
24206,17500.0
37232,6600.0
15818,4300.0
5291,3200.0
23181,11000.0
5044,2200.0
6531,8000.0
11266,4300.0
18640,14500.0
28478,4500.0
37992,2800.0
30169,1400.0
33408,4900.0
18355,1260.0
38729,4200.0
23217,3200.0
3278,1300.0
2289,8300.0
15484,2290.0
1856,1000.0
22687,4800.0
22406,13000.0
35374,6500.0
30627,2800.0
16044,5200.0
15866,4000.0
11268,1360.0
27914,3700.0
30735,5100.0
37636,6000.0
36471,4900.0
35948,4800.0
13815,3500.0
4550,2600.0
31887,2130.0
27313,7600.0
23814,2300.0
10473,1430.0
2448,3300.0
5050,5550.0
20790,3200.0
13039,3300.0
22649,5800.0
527,7500.0
14380,13800.0
35355,8200.0
40817,4000.0
11848,3600.0
26445,3000.0
23216,1600.0
22522,8500.0
4788,3500.0
3088,3200.0
36362,3200.0
22673,3350.0
9416,2490.0
9271,5000.0
20550,5900.0
37057,5100.0
11301,3600.0
3325,4800.0
19684,4200.0
14585,5000.0
16854,4800.0
17091,2600.0
1497,4800.0
37638,2800.0
12048,4100.0
20376,4500.0
9777,2430.0
3016,5000.0
15465,1790.0
12260,4000.0
16771,3200.0
18052,5430.0
25115,4300.0
39319,66000.0
33641,3300.0
35607,3400.0
32890,4000.0
151,4500.0
19283,4000.0
25350,1600.0
14133,4500.0
16279,4300.0
13680,4900.0
13471,3560.0
28810,2400.0
6104,4150.0
14310,3400.0
1787,8600.0
21562,3700.0
2537,12000.0
38248,18000.0
31080,4350.0
35256,4300.0
28039,3400.0
249,10500.0
574,1800.0
38268,1400.0
26912,4000.0
37483,3300.0
31471,3800.0
22454,3800.0
14760,4700.0
23498,4000.0
4188,3300.0
11418,4700.0
39708,2130.0
26327,6800.0
3512,6700.0
36833,4200.0
3149,2500.0
29578,5000.0
32678,7000.0
33990,4000.0
6533,5500.0
26717,2000.0
27023,5300.0
16853,4800.0
14172,11000.0
8393,2400.0
26347,3000.0
40704,2990.0
6148,3400.0
675,2200.0
10829,3200.0
39812,1660.0
12316,4100.0
37814,7300.0
35542,5000.0
19157,4700.0
41435,2190.0
40741,3100.0
7314,2560.0
2244,3800.0
27010,8300.0
23768,3600.0
30740,3500.0
37246,3100.0
40650,2190.0
4600,1900.0
9477,1700.0
23003,5000.0
25419,1060.0
22005,4200.0
20771,3900.0
13020,2690.0
7027,3900.0
26627,5600.0
32341,5700.0
23279,2200.0
14963,2370.0
28970,4100.0
21671,3500.0
40128,1160.0
4611,3000.0
15244,7500.0
39091,5000.0
496,3500.0
27781,2290.0
32077,2100.0
18500,3000.0
5473,4500.0
33424,11000.0
9076,16000.0
11607,2800.0
21748,6000.0
40032,1430.0
9431,3000.0
17992,4700.0
4403,5000.0
14811,1990.0
25176,10000.0
23218,4000.0
24402,2200.0
31844,4700.0
24253,9000.0
29831,3700.0
40489,1800.0
35089,3800.0
19275,4200.0
5748,11000.0
9731,1800.0
14413,3600.0
37463,3800.0
34950,2000.0
14466,4800.0
21810,2090.0
12673,4500.0
18526,4390.0
38234,18000.0
21281,1290.0
12728,3600.0
19475,5600.0
27103,2600.0
12477,3200.0
13469,3200.0
2667,4000.0
14162,4220.0
5070,4100.0
4354,2900.0
33371,3600.0
15142,3000.0
20448,2600.0
15247,5000.0
177,7000.0
1874,4000.0
25791,3600.0
23635,3500.0
873,1700.0
31540,1460.0
21800,5500.0
4610,4300.0
26345,8000.0
19927,29000.0
12312,3000.0
33145,2800.0
38124,5800.0
28566,3700.0
13486,9300.0
18091,3600.0
25096,3300.0
7433,6500.0
36791,6750.0
24031,3700.0
36708,9500.0
30983,7800.0
29673,10700.0
29174,1390.0
33462,3800.0
24578,4290.0
12156,2700.0
28344,4300.0
9926,4800.0
10146,2300.0
22518,7000.0
6838,2900.0
40639,2560.0
2718,6500.0
24519,4400.0
39893,3300.0
9008,2490.0
27285,3500.0
9137,4130.0
34795,5190.0
1925,6500.0
17337,3000.0
39713,1590.0
32983,2850.0
11293,3000.0
6508,5000.0
9226,4200.0
11313,4800.0
30158,2700.0
18538,3400.0
24530,3570.0
6579,13300.0
19855,5000.0
11228,2190.0
11547,2390.0
39528,990.0
18913,4500.0
36618,2700.0
33481,10000.0
26212,5100.0
30662,1200.0
8788,1300.0
30424,3300.0
5192,5000.0
23993,2000.0
752,1300.0
29611,1690.0
37565,1860.0
37657,4990.0
15459,4000.0
27550,5000.0
11339,3800.0
33597,3600.0
15102,5000.0
27452,1190.0
10823,1900.0
7865,6700.0
25974,3900.0
36548,3300.0
24135,4800.0
2159,4500.0
1411,1990.0
39806,2090.0
8028,3590.0
35722,6000.0
11210,4800.0
22935,8000.0
37198,2900.0
25625,6800.0
10512,14500.0
3784,3380.0
33492,9500.0
15614,2700.0
40999,9000.0
20266,1190.0
38382,3300.0
35031,3000.0
18645,3500.0
15789,3500.0
11825,1590.0
433,2300.0
10037,3600.0
27918,6500.0
16935,11500.0
15757,3000.0
22458,5600.0
6518,4400.0
23781,2600.0
4919,3800.0
26141,2600.0
37774,8200.0
37826,5200.0
11309,2600.0
34130,2900.0
6327,4600.0
17754,4100.0
24203,7400.0
6866,5300.0
14887,2630.0
10627,4300.0
24909,2000.0
17956,4100.0
15111,3200.0
9869,2730.0
2049,3200.0
14042,4030.0
24375,3800.0
40554,2390.0
7595,2400.0
40158,3060.0
19196,1000.0
13485,11000.0
21306,4000.0
6428,3800.0
22048,2700.0
8459,5000.0
4781,2800.0
17872,4500.0
21526,2760.0
1511,4800.0
21096,10000.0
26836,7500.0
21528,3200.0
12360,3100.0
28987,10000.0
7560,1450.0
23939,3000.0
38411,2530.0
12852,5300.0
33179,5300.0
19567,4600.0
21866,1830.0
36698,4000.0
27024,4300.0
34360,7000.0
39102,3300.0
10726,1500.0
22564,4790.0
16400,13000.0
35882,4800.0
40051,2500.0
19812,6000.0
6112,3500.0
5457,2900.0
26723,1600.0
39773,2400.0
13516,7400.0
23253,4600.0
21554,3000.0
40298,2500.0
2294,3700.0
13402,12500.0
31240,36000.0
19608,4900.0
23801,3000.0
7263,1833.0
35277,3500.0
10514,8500.0
10201,8200.0
33897,2510.0
19775,4100.0
8595,3800.0
11406,1890.0
39357,3400.0
18821,1860.0
12990,4000.0
20580,12000.0
37884,3800.0
19084,4300.0
5129,3300.0
27062,900.0
9719,2550.0
31314,9500.0
9812,1800.0
4221,18000.0
7506,3750.0
1685,1200.0
35007,10500.0
8335,9500.0
16909,5400.0
34595,2300.0
14870,3900.0
11489,1390.0
6824,3500.0
11750,2000.0
29994,3200.0
38554,3700.0
32012,5500.0
26685,2000.0
7775,2330.0
6686,6700.0
21313,2300.0
23062,4200.0
1023,3000.0
32495,2900.0
28481,4300.0
2994,1600.0
38868,2800.0
29401,3600.0
8503,3000.0
13956,4500.0
25117,7100.0
9572,1760.0
32201,2990.0
34108,1590.0
34607,6200.0
39733,2690.0
25671,3500.0
30320,3200.0
26558,6000.0
23481,2800.0
19754,3600.0
6443,4300.0
15714,7600.0
36193,6000.0
2451,3300.0
3985,4800.0
30198,5100.0
2407,10500.0
18170,14300.0
7594,1600.0
31039,8500.0
19018,1930.0
12485,1390.0
22630,5500.0
11098,2800.0
7792,7800.0
355,4300.0
37847,4390.0
12447,6200.0
17173,3500.0
40723,2290.0
23336,3500.0
13748,3200.0
6085,2000.0
32041,15500.0
32206,12600.0
28763,5500.0
25352,2000.0
20812,5600.0
25551,1200.0
15365,1890.0
30377,5000.0
19974,4800.0
20047,3300.0
40670,1430.0
6227,3800.0
28559,3900.0
29704,3100.0
11201,1630.0
10503,5500.0
40578,1630.0
30933,3400.0
13913,4000.0
35070,22000.0
9497,1400.0
7326,8730.0
30157,8000.0
4807,4800.0
31950,3870.0
37958,1660.0
37307,8200.0
18012,14000.0
3256,4000.0
14688,4000.0
31324,3500.0
17215,18500.0
30830,2800.0
2367,20000.0
18844,4300.0
37825,4400.0
26742,1800.0
532,3800.0
33781,9900.0
39661,3390.0
19772,3200.0
32865,2060.0
27338,4800.0
20072,5000.0
36093,9500.0
2151,3400.0
10614,4190.0
1573,18000.0
21527,4600.0
33572,6800.0
38139,5000.0
23030,6800.0
35472,2950.0
10760,3500.0
38013,3500.0
27271,4600.0
26943,6600.0
10978,3600.0
15631,16000.0
4192,1800.0
15918,1860.0
37346,4400.0
10911,1500.0
18950,5500.0
32979,3000.0
15696,3900.0
21955,1490.0
9893,5100.0
28397,3500.0
23513,3700.0
40129,3300.0
41354,2330.0
23547,1770.0
15481,2600.0
26714,4600.0
29316,4200.0
534,13800.0
31060,4900.0
10629,5100.0
25623,2760.0
32195,6100.0
12269,4000.0
1268,7600.0
7700,2800.0
30148,21000.0
26806,1190.0
10699,1500.0
33900,7000.0
3370,4500.0
15117,4500.0
29298,2800.0
13834,3500.0
25381,6700.0
30420,4600.0
1595,3000.0
22316,5500.0
7146,7500.0
27104,2500.0
2469,4100.0
31444,4300.0
34183,2330.0
26251,5600.0
955,9500.0
37998,3200.0
14547,5400.0
36910,6400.0
6364,6000.0
16759,3900.0
31278,4600.0
13388,4700.0
20715,12000.0
24317,1790.0
28384,4500.0
13967,4900.0
28504,4600.0
40035,700.0
17438,10000.0
30253,1000.0
23677,5700.0
36463,5800.0
13642,2800.0
38298,4600.0
15531,5000.0
15752,4300.0
22232,2290.0
41142,4200.0
35434,1500.0
37623,6500.0
34246,3000.0
35600,4500.0
25193,1500.0
24159,3000.0
15063,2630.0
23114,3000.0
36781,4500.0
28933,7000.0
37164,1660.0
3631,9100.0
10748,3400.0
20756,5900.0
1193,7000.0
18204,2290.0
3855,9600.0
26332,5200.0
21762,4300.0
23508,4300.0
20370,2690.0
316,1500.0
35769,7500.0
16356,5000.0
23717,2300.0
5618,7000.0
272,3800.0
24109,4700.0
24768,5700.0
33667,3100.0
24558,2390.0
15284,2390.0
37835,7000.0
23194,900.0
17229,3700.0
25612,4100.0
23172,4500.0
20601,1730.0
13294,4600.0
16490,8000.0
27120,3400.0
6160,4000.0
40252,1690.0
769,8800.0
15029,5500.0
29073,5000.0
36333,4715.0
39203,2900.0
22681,3700.0
29867,1590.0
34408,5200.0
16576,3800.0
3453,5500.0
35378,4400.0
27712,7600.0
8477,5100.0
7509,5000.0
27536,5900.0
5151,4200.0
4779,4500.0
6918,3600.0
29012,6000.0
10148,1200.0
2142,4000.0
40727,1530.0
1092,4500.0
11911,4500.0
27493,4900.0
19824,4800.0
18537,3900.0
4545,13800.0
19139,6100.0
29963,2500.0
35278,1500.0
40352,2390.0
6158,800.0
20201,2800.0
23188,2460.0
14517,5100.0
20299,4200.0
28101,8350.0
12502,3300.0
26779,2300.0
11513,4300.0
3869,3600.0
18124,3500.0
30584,3230.0
17775,3800.0
19114,9500.0
37359,4800.0
29258,3500.0
26611,4200.0
26595,1300.0
19678,3300.0
31985,7900.0
2433,15000.0
38639,3400.0
22181,2300.0
15241,13500.0
35927,5000.0
3214,3400.0
31149,5700.0
23182,4800.0
37108,3500.0
39839,1430.0
10178,1500.0
40807,1690.0
30509,4500.0
7751,2800.0
18381,5900.0
16241,4700.0
11739,3800.0
20668,3690.0
20113,8100.0
25017,3600.0
9625,3900.0
37961,2400.0
9845,2000.0
35878,6000.0
1734,6200.0
23055,4100.0
25301,2300.0
22411,8650.0
1218,5500.0
26676,1590.0
40379,2590.0
40494,950.0
12690,5200.0
20153,7000.0
3889,3200.0
36921,5000.0
24748,2500.0
9766,1650.0
9120,4800.0
32413,990.0
3835,3500.0
8983,2000.0
20056,1730.0
32098,4000.0
40173,2260.0
25995,2400.0
35873,4350.0
8363,3250.0
33985,4660.0
10946,9500.0
38460,3000.0
4171,1400.0
8225,3000.0
21468,5100.0
14822,2530.0
1854,9000.0
34097,1770.0
33176,3000.0
31965,5200.0
13908,12200.0
35165,4500.0
1980,5100.0
31245,3200.0
6182,4600.0
3791,5000.0
38372,19000.0
27193,4600.0
14211,6500.0
21780,24000.0
2456,4800.0
38478,3800.0
30573,5300.0
6825,3100.0
26064,5100.0
24554,9300.0
38076,5000.0
40792,2370.0
38923,2760.0
28437,2200.0
25258,1290.0
22996,2100.0
3184,5300.0
4815,3000.0
18690,17000.0
27389,2890.0
38583,2300.0
9534,4500.0
12789,4500.0
1166,5200.0
37908,6716.0
36020,1830.0
13511,6000.0
3824,1600.0
11412,5300.0
27381,16500.0
8001,4700.0
23434,5500.0
4675,5200.0
1123,35000.0
8776,2083.0
24828,2800.0
16476,6000.0
3524,11000.0
14041,3450.0
33800,7000.0
16749,3000.0
26704,1050.0
5017,3900.0
4139,1250.0
31998,4250.0
14494,4000.0
25530,6700.0
25403,3800.0
15997,3000.0
36660,3800.0
15519,21000.0
6843,6500.0
1395,2060.0
41421,1560.0
25288,7000.0
5482,7500.0
5536,5300.0
32736,2350.0
23955,1690.0
222,6200.0
38673,3200.0
39292,2900.0
29144,4000.0
27483,1900.0
20303,4100.0
21706,2790.0
10848,3500.0
18932,2200.0
27444,4400.0
16731,4200.0
37014,3900.0
10508,5060.0
7011,3200.0
12257,1430.0
22140,2290.0
29300,4000.0
26659,6000.0
39714,2130.0
41241,22000.0
15565,4400.0
35388,6300.0
15113,3200.0
35306,4100.0
3388,3100.0
11938,3700.0
13408,3630.0
11653,2560.0
38346,3000.0
16256,11800.0
9725,1400.0
23577,2500.0
17592,4000.0
25985,4400.0
37434,4800.0
37035,3500.0
13304,7200.0
25026,3500.0
26960,1500.0
4412,7000.0
37504,4700.0
24661,8200.0
27469,3100.0
37070,12000.0
33495,5600.0
4422,6200.0
24397,5000.0
